Dates,USDZARV1M,USDZARV3M,USDZARV1Y,USDZARPX_LAST,USDZARPX_BID,USDZARPX_ASK
2014-01-10,13.515,14.245,16.1025,10.6435,10.6356,10.6514
2014-01-13,13.025,13.845,15.9525,10.8249,10.8192,10.8306
2014-01-14,13.5275,14.17,16.2425,10.8338,10.8262,10.8414
2014-01-15,13.605,14.225,16.325,10.8805,10.8686,10.8925
2014-01-16,14.005,14.4775,16.4575,10.8858,10.872,10.8996
2014-01-17,13.795,14.4925,16.42,10.866,10.858,10.874
2014-01-20,13.9875,14.4475,16.455,10.8521,10.8446,10.8595
2014-01-21,13.7625,14.25,16.39,10.8268,10.8217,10.8319
2014-01-22,13.24,13.945,16.1725,10.8744,10.8641,10.8848
2014-01-23,14.0775,14.6775,16.3825,10.9928,10.9872,10.9984
2014-01-24,15.625,15.9425,16.8875,11.0886,11.0646,11.1127
2014-01-27,16.3125,16.255,16.8575,11.1163,11.1075,11.1251
2014-01-28,16.24,16.1675,16.8775,11.0411,11.0122,11.07
2014-01-29,18.135,16.645,17.0075,11.3176,11.3066,11.3286
2014-01-30,17.7825,16.7575,16.9225,11.2099,11.2,11.2198
2014-01-31,17.5725,16.745,16.9625,11.1206,11.1022,11.139
2014-02-03,17.4325,16.6025,16.9075,11.2799,11.271,11.2887
2014-02-04,16.8375,16.3225,16.6275,11.0983,11.0936,11.1029
2014-02-05,16.2775,16.0975,16.485,11.1342,11.1189,11.1495
2014-02-06,15.5125,15.4925,15.9025,11.0354,11.0299,11.0409
2014-02-07,14.5825,15.0275,15.7175,11.0644,11.0406,11.0883
2014-02-10,15.1225,15.175,16.07,11.1405,11.1289,11.1521
2014-02-11,14.3025,14.5975,15.83,10.967,10.9583,10.9758
2014-02-12,13.8025,14.3275,15.81,11.0053,10.9988,11.0118
2014-02-13,13.715,14.4375,15.77,10.9663,10.9599,10.9727
2014-02-14,13.0225,14.04,15.615,10.8609,10.8366,10.8851
2014-02-17,13.5125,14.1175,15.6525,10.825,10.816,10.834
2014-02-18,13.4775,14.0325,15.6675,10.8776,10.8686,10.8867
2014-02-19,13.605,14.06,15.6925,11.0398,11.0286,11.051
2014-02-20,14.005,14.375,15.9025,11.0079,10.9931,11.0228
2014-02-21,14.0375,14.4025,15.825,10.9296,10.8995,10.9598
2014-02-24,13.835,14.0725,15.8525,10.7959,10.7898,10.802
2014-02-25,13.665,13.915,15.8025,10.7287,10.7219,10.7355
2014-02-26,13.9225,14.1325,15.8825,10.8201,10.8144,10.8258
2014-02-27,13.8875,14.17,15.9375,10.7017,10.6894,10.7141
2014-02-28,13.8725,14.135,15.9575,10.7551,10.7322,10.778
2014-03-03,14.78,14.405,16.105,10.8964,10.8805,10.9122
2014-03-04,14.1775,14.3375,16.07,10.7551,10.7491,10.7611
2014-03-05,13.8825,14.1225,15.9425,10.6644,10.6588,10.67
2014-03-06,13.435,13.895,15.8575,10.6019,10.592,10.6117
2014-03-07,13.2525,13.885,15.8625,10.7295,10.7005,10.7585
2014-03-10,12.755,13.955,15.8675,10.7454,10.74,10.7508
2014-03-11,13.5475,13.9425,15.875,10.8555,10.8435,10.8675
2014-03-12,14.08,14.1525,15.9825,10.8036,10.7988,10.8083
2014-03-13,13.6275,14.035,15.8375,10.8066,10.7977,10.8156
2014-03-14,13.6725,14.0125,15.8725,10.6711,10.6478,10.6945
2014-03-17,13.985,14.1675,15.925,10.7751,10.7707,10.7795
2014-03-18,13.7375,14.0525,15.8125,10.7324,10.7236,10.7413
2014-03-19,13.3425,13.8775,15.775,10.8706,10.8659,10.8753
2014-03-20,13.715,14.0975,15.8625,10.8887,10.8848,10.8926
2014-03-21,13.4125,14.065,15.8675,10.8898,10.8599,10.9196
2014-03-24,13.585,14.085,15.89,10.8302,10.8225,10.8379
2014-03-25,13.2075,13.9225,15.915,10.7365,10.7293,10.7436
2014-03-26,13.2525,13.9975,15.925,10.7077,10.7024,10.713
2014-03-27,12.91,13.8125,15.8225,10.5837,10.5747,10.5928
2014-03-28,12.6025,13.6175,15.76,10.5765,10.5669,10.586
2014-03-31,12.4075,13.4875,15.6225,10.5319,10.525,10.5389
2014-04-01,12.54,13.4825,15.5925,10.5822,10.5767,10.5877
2014-04-02,12.3775,13.4775,15.585,10.6105,10.601,10.62
2014-04-03,12.3725,13.4125,15.52,10.6413,10.6348,10.6478
2014-04-04,12.235,13.3825,15.495,10.5625,10.5341,10.5908
2014-04-07,12.1975,13.2625,15.3975,10.5282,10.5238,10.5325
2014-04-08,12.1275,13.16,15.4175,10.4638,10.4591,10.4685
2014-04-09,12.1575,13.2375,15.4775,10.3772,10.3724,10.382
2014-04-10,11.825,13.105,15.335,10.4709,10.4519,10.4898
2014-04-11,12.02,13.095,15.4375,10.49,10.4564,10.5236
2014-04-14,12.2675,13.1875,15.3725,10.5126,10.5032,10.522
2014-04-15,12.2425,13.1825,15.3775,10.5625,10.555,10.57
2014-04-16,12.1275,13.175,15.3325,10.5664,10.5616,10.5712
2014-04-17,11.9875,13.18,15.32,10.4865,10.4752,10.4978
2014-04-18,12.0325,13.2475,15.31,10.505,10.4818,10.5282
2014-04-21,12.1025,13.1725,15.3225,10.4924,10.4698,10.515
2014-04-22,11.705,12.99,15.235,10.5472,10.5247,10.5696
2014-04-23,11.785,12.945,15.2075,10.5901,10.5849,10.5953
2014-04-24,11.4375,12.585,15.0725,10.6202,10.6164,10.6241
2014-04-25,11.4325,12.6475,15.08,10.6685,10.6615,10.6755
2014-04-28,11.78,12.7475,15.0875,10.626,10.6191,10.6329
2014-04-29,10.8775,12.28,14.78,10.5576,10.5535,10.5616
2014-04-30,10.3925,11.9125,14.62,10.5224,10.5145,10.5303
2014-05-01,10.395,11.96,14.63,10.4862,10.475,10.4975
2014-05-02,10.0675,11.785,14.46,10.4796,10.4709,10.4882
2014-05-05,10.0075,11.765,14.42,10.546,10.5414,10.5506
2014-05-06,9.73,11.375,14.135,10.4989,10.4899,10.508
2014-05-07,9.7275,11.255,14.045,10.4537,10.4494,10.458
2014-05-08,9.3725,10.81,13.545,10.3359,10.3315,10.3403
2014-05-09,9.4075,10.9125,13.5025,10.3481,10.3337,10.3626
2014-05-12,9.4375,10.7625,13.61,10.358,10.3538,10.3622
2014-05-13,9.42,10.665,13.18,10.3089,10.3025,10.3153
2014-05-14,9.415,10.515,12.885,10.2914,10.287,10.2958
2014-05-15,10.095,10.925,13.0675,10.4065,10.4016,10.4114
2014-05-16,10.4775,11.1275,13.1425,10.3552,10.3427,10.3678
2014-05-19,10.54,11.08,13.145,10.3548,10.3491,10.3605
2014-05-20,10.685,11.315,13.275,10.4489,10.4389,10.459
2014-05-21,10.6675,11.315,13.3125,10.3694,10.3652,10.3735
2014-05-22,10.375,11.045,13.2,10.3274,10.3227,10.3321
2014-05-23,10.2125,10.91,13.075,10.2993,10.2806,10.3179
2014-05-26,10.1825,10.88,13.025,10.3582,10.3508,10.3656
2014-05-27,10.4875,11.11,13.205,10.4548,10.4492,10.4605
2014-05-28,10.4975,11.1,13.155,10.4636,10.4583,10.4688
2014-05-29,10.4825,11.0575,13.15,10.4159,10.4098,10.4221
2014-05-30,10.765,11.31,13.225,10.5723,10.5578,10.5868
2014-06-02,11.5125,11.545,13.3175,10.6853,10.68,10.6907
2014-06-03,12.2875,12.14,13.535,10.7617,10.7539,10.7696
2014-06-04,12.6925,12.47,13.67,10.769,10.7631,10.775
2014-06-05,11.93,12.1075,13.5275,10.6873,10.679,10.6956
2014-06-06,11.5125,11.9875,13.425,10.5875,10.5747,10.6003
2014-06-09,10.4975,11.175,13.15,10.6418,10.6363,10.6472
2014-06-10,10.86,11.35,13.22,10.7052,10.7001,10.7104
2014-06-11,11.355,11.63,13.31,10.7554,10.7498,10.7609
2014-06-12,11.1525,11.6525,13.28,10.6736,10.666,10.6812
2014-06-13,11.5,11.795,13.38,10.6777,10.6652,10.6902
2014-06-16,11.5425,11.83,13.38,10.7532,10.7491,10.7573
2014-06-17,11.5175,11.75,13.325,10.8388,10.8346,10.8429
2014-06-18,11.415,11.73,13.31,10.6632,10.6585,10.6679
2014-06-19,10.37,11.1575,13.055,10.748,10.741,10.755
2014-06-20,10.4775,11.29,13.0875,10.6507,10.6341,10.6672
2014-06-23,10.3575,11.13,12.995,10.5971,10.592,10.6023
2014-06-24,10.025,10.905,12.71,10.6425,10.6367,10.6484
2014-06-25,10.0975,10.9625,12.765,10.5946,10.5798,10.6093
2014-06-26,10.135,10.9075,12.6525,10.6335,10.6252,10.6418
2014-06-27,9.9975,10.9125,12.6825,10.588,10.5747,10.6012
2014-06-30,10.04,10.7275,12.655,10.6375,10.6315,10.6435
2014-07-01,9.9775,10.625,12.61,10.6683,10.663,10.6736
2014-07-02,10.2325,10.92,12.715,10.7604,10.754,10.7668
2014-07-03,10.2025,10.925,12.685,10.7461,10.7409,10.7513
2014-07-04,10.1325,10.815,12.66,10.7571,10.7332,10.781
2014-07-07,10.1175,10.825,12.69,10.7794,10.7744,10.7843
2014-07-08,9.995,10.77,12.635,10.6827,10.6779,10.6875
2014-07-09,9.8825,10.6425,12.595,10.669,10.6624,10.6755
2014-07-10,9.83,10.66,12.585,10.6989,10.6866,10.7113
2014-07-11,9.7575,10.555,12.535,10.7055,10.6888,10.7223
2014-07-14,9.8925,10.64,12.54,10.6763,10.6711,10.6815
2014-07-15,9.7675,10.56,12.53,10.7098,10.7049,10.7146
2014-07-16,9.6125,10.395,12.455,10.682,10.6778,10.6861
2014-07-17,9.67,10.3075,12.4275,10.7611,10.7541,10.7682
2014-07-18,9.53,10.375,12.42,10.6476,10.6263,10.669
2014-07-21,9.7275,10.39,12.44,10.6042,10.5958,10.6126
2014-07-22,9.3625,10.175,12.335,10.5727,10.5672,10.5782
2014-07-23,9.2825,10.155,12.255,10.5131,10.5046,10.5216
2014-07-24,9.1825,10.045,12.065,10.5275,10.5224,10.5326
2014-07-25,9.01,9.97,12.015,10.5125,10.5031,10.5219
2014-07-28,9.265,10.095,12.11,10.5645,10.5603,10.5687
2014-07-29,9.42,10.095,12.105,10.6026,10.5862,10.619
2014-07-30,9.4625,10.1925,12.18,10.656,10.6505,10.6615
2014-07-31,9.65,10.2125,12.1775,10.7073,10.697,10.7176
2014-08-01,9.56,10.3925,12.275,10.6784,10.66,10.6967
2014-08-04,9.445,10.3125,12.26,10.6548,10.6497,10.6598
2014-08-05,9.4675,10.35,12.315,10.756,10.7445,10.7675
2014-08-06,9.7175,10.6275,12.445,10.7024,10.6975,10.7074
2014-08-07,9.7275,10.63,12.435,10.767,10.762,10.7721
2014-08-08,9.88,10.675,12.465,10.6594,10.6417,10.6771
2014-08-11,9.955,10.585,12.465,10.6303,10.625,10.6357
2014-08-12,9.855,10.575,12.47,10.628,10.621,10.635
2014-08-13,9.71,10.51,12.435,10.5695,10.5654,10.5736
2014-08-14,9.555,10.38,12.4175,10.5494,10.5435,10.5553
2014-08-15,9.9825,10.65,12.525,10.5919,10.5791,10.6048
2014-08-18,10.32,10.57,12.465,10.6036,10.5995,10.6078
2014-08-19,10.015,10.5625,12.425,10.6469,10.6426,10.6511
2014-08-20,10.43,10.7725,12.48,10.7378,10.7292,10.7464
2014-08-21,10.2825,10.725,12.515,10.7073,10.7039,10.7107
2014-08-22,10.125,10.7125,12.485,10.6908,10.6658,10.7157
2014-08-25,10.14,10.7125,12.47,10.7067,10.6976,10.7157
2014-08-26,10.0475,10.6975,12.485,10.6797,10.6745,10.685
2014-08-27,9.69,10.615,12.51,10.6129,10.6068,10.619
2014-08-28,9.69,10.3375,12.44,10.6511,10.6108,10.6913
2014-08-29,9.7075,10.3825,12.43,10.6666,10.6453,10.688
2014-09-01,9.805,10.41,12.405,10.6747,10.6684,10.6811
2014-09-02,9.7675,10.3725,12.38,10.7402,10.7355,10.7449
2014-09-03,9.2625,9.955,12.1825,10.6886,10.6843,10.6928
2014-09-04,9.115,9.9025,12.145,10.7311,10.7273,10.735
2014-09-05,9.0175,9.8475,12.0675,10.6931,10.6813,10.705
2014-09-08,9.2,9.945,12.1,10.8093,10.8036,10.8151
2014-09-09,9.8725,10.44,12.325,10.923,10.9106,10.9354
2014-09-10,10.5075,10.8625,12.51,10.9282,10.9215,10.935
2014-09-11,10.5125,10.81,12.46,10.9655,10.9473,10.9837
2014-09-12,10.7575,10.9025,12.8075,11.023,11.0067,11.0393
2014-09-15,11.4325,11.315,12.725,10.9636,10.9602,10.9671
2014-09-16,11.3025,11.425,12.615,10.9023,10.8978,10.9067
2014-09-17,11.085,11.2725,12.565,11.0269,11.0175,11.0363
2014-09-18,10.5775,11.0675,12.5,11.0772,11.073,11.0815
2014-09-19,10.3125,10.9975,12.4825,11.0798,11.06,11.0995
2014-09-22,10.4625,11.085,12.5075,11.172,11.1595,11.1845
2014-09-23,10.5075,11.11,12.545,11.1729,11.1655,11.1804
2014-09-24,10.3475,11.02,12.5,11.1322,11.1281,11.1364
2014-09-25,10.315,11.02,12.485,11.2052,11.1993,11.2112
2014-09-26,10.7175,11.3525,12.91,11.2285,11.2196,11.2375
2014-09-29,11.44,11.515,13.025,11.2798,11.2722,11.2875
2014-09-30,11.135,11.44,13.095,11.2853,11.2815,11.2892
2014-10-01,11.0825,11.42,13.16,11.2658,11.2608,11.2707
2014-10-02,10.985,11.345,13.145,11.1848,11.1796,11.19
2014-10-03,10.8725,11.36,13.225,11.3444,11.3276,11.3612
2014-10-06,10.8275,11.155,13.1125,11.2122,11.2042,11.2203
2014-10-07,10.6675,11.035,13.015,11.1862,11.1776,11.1948
2014-10-08,10.39,10.94,12.96,11.0399,11.0302,11.0495
2014-10-09,9.9275,10.5125,12.7375,11.065,11.055,11.075
2014-10-10,10.0125,10.5375,12.755,11.12,11.0975,11.1424
2014-10-13,10.1725,10.5825,12.795,11.0429,11.0352,11.0506
2014-10-14,10.3025,10.6375,12.8,11.0574,11.0496,11.0652
2014-10-15,10.36,10.6725,12.82,11.0745,11.065,11.084
2014-10-16,11.1025,11.39,13.2425,11.1174,11.105,11.1299
2014-10-17,10.9625,11.25,13.28,11.0805,11.068,11.093
2014-10-20,10.975,11.195,13.18,11.0188,11.0134,11.0242
2014-10-21,10.97,11.1125,13.095,11.0475,11.044,11.051
2014-10-22,10.8525,11.0875,13.01,11.0,10.9931,11.007
2014-10-23,10.7275,10.8775,12.8025,10.9773,10.9731,10.9815
2014-10-24,10.4,10.87,12.775,10.9303,10.92,10.9407
2014-10-27,10.3025,10.7175,12.68,10.94,10.936,10.9441
2014-10-28,10.005,10.5225,12.475,10.8464,10.8408,10.8521
2014-10-29,10.0675,10.485,12.465,10.9479,10.9426,10.9531
2014-10-30,10.0225,10.5,12.4575,10.8688,10.8652,10.8725
2014-10-31,10.2025,10.6675,12.525,11.0395,11.0092,11.0698
2014-11-03,10.47,10.8,12.595,11.0736,11.0693,11.0779
2014-11-04,10.495,10.79,12.61,11.0361,11.031,11.0411
2014-11-05,10.685,10.9775,12.745,11.1468,11.1417,11.1518
2014-11-06,10.73,11.0825,12.785,11.2591,11.2531,11.2652
2014-11-07,11.3325,11.6075,13.005,11.2705,11.2561,11.2849
2014-11-10,11.34,11.585,13.015,11.2739,11.2678,11.28
2014-11-11,11.4275,11.515,13.05,11.2213,11.2047,11.2378
2014-11-12,11.325,11.415,13.005,11.1923,11.1794,11.2052
2014-11-13,10.915,11.265,12.78,11.2099,11.2042,11.2155
2014-11-14,10.8825,11.3675,12.9725,11.0835,11.0677,11.0992
2014-11-17,10.96,11.2825,12.96,11.1337,11.126,11.1413
2014-11-18,11.1575,11.265,12.96,11.0323,11.0265,11.038
2014-11-19,11.2775,11.26,12.9025,11.0572,11.0517,11.0627
2014-11-20,10.925,11.145,12.765,10.9633,10.9527,10.974
2014-11-21,10.8525,11.1825,12.78,10.9458,10.933,10.9586
2014-11-24,10.875,11.11,12.7275,11.02,11.0112,11.0287
2014-11-25,10.5175,11.125,12.71,10.9658,10.9584,10.9732
2014-11-26,10.405,11.065,12.6825,10.9553,10.9426,10.9679
2014-11-27,10.5,11.0975,12.675,10.9773,10.9653,10.9893
2014-11-28,10.345,11.1175,12.6775,11.0629,11.0289,11.0969
2014-12-01,10.7025,11.3575,12.6925,10.9918,10.9869,10.9967
2014-12-02,10.6925,11.18,12.735,11.1236,11.1193,11.1278
2014-12-03,10.815,11.305,12.775,11.2215,11.2158,11.2273
2014-12-04,10.9325,11.3825,12.885,11.1983,11.193,11.2037
2014-12-05,11.1125,11.595,12.965,11.3519,11.3308,11.373
2014-12-08,12.705,12.795,13.805,11.5409,11.5328,11.549
2014-12-09,11.965,12.4325,13.37,11.4543,11.449,11.4595
2014-12-10,12.095,12.475,13.405,11.5374,11.53,11.5447
2014-12-11,12.1,12.7775,13.48,11.6319,11.6266,11.6373
2014-12-12,12.3575,12.88,13.66,11.5916,11.5719,11.6112
2014-12-15,12.63,13.055,13.705,11.7593,11.7465,11.772
2014-12-16,13.5775,13.92,14.13,11.6593,11.6482,11.6704
2014-12-17,13.0775,13.415,14.13,11.6238,11.6112,11.6365
2014-12-18,12.8925,13.385,14.18,11.5794,11.5669,11.5919
2014-12-19,12.63,13.33,14.245,11.5827,11.5522,11.6131
2014-12-22,12.565,13.4175,14.3375,11.5728,11.555,11.5905
2014-12-23,12.6075,13.485,14.4025,11.6495,11.6419,11.6572
2014-12-24,12.57,13.4825,14.335,11.64,11.6103,11.6697
2014-12-25,12.6425,13.54,14.4125,11.6085,11.5327,11.6843
2014-12-26,12.875,13.645,14.485,11.5973,11.5602,11.6344
2014-12-29,13.165,13.655,14.415,11.6226,11.61,11.6351
2014-12-30,13.2,13.9025,14.4975,11.5653,11.5567,11.5738
2014-12-31,13.1625,13.8275,14.425,11.5706,11.5434,11.5978
2015-01-01,13.1625,13.8,14.4025,11.548,11.5356,11.5605
2015-01-02,13.6725,14.07,14.4975,11.6832,11.6234,11.743
2015-01-05,13.795,13.9575,14.485,11.7077,11.6989,11.7165
2015-01-06,13.725,13.865,14.57,11.7135,11.7035,11.7235
2015-01-07,13.235,13.6975,14.65,11.6808,11.6743,11.6874
2015-01-08,12.7225,13.3825,14.3225,11.5875,11.5763,11.5987
2015-01-09,12.155,12.84,14.1975,11.4947,11.4807,11.5087
2015-01-12,11.9175,12.7075,14.24,11.5261,11.5201,11.5321
2015-01-13,11.95,12.6975,14.3,11.53,11.5205,11.5395
2015-01-14,11.74,12.715,14.345,11.4441,11.4387,11.4495
2015-01-15,11.855,12.73,14.2875,11.5637,11.5517,11.5758
2015-01-16,12.49,13.0775,14.5475,11.55,11.5091,11.591
2015-01-19,12.75,13.17,14.585,11.6371,11.6263,11.6479
2015-01-20,12.6575,13.07,14.54,11.5897,11.5789,11.6005
2015-01-21,12.4725,12.9175,14.515,11.5136,11.5076,11.5196
2015-01-22,11.7625,12.39,14.045,11.4013,11.3904,11.4121
2015-01-23,11.5525,12.0875,14.005,11.4047,11.3846,11.4249
2015-01-26,12.2125,12.6975,14.1475,11.4626,11.4537,11.4715
2015-01-27,12.1725,12.635,14.18,11.5846,11.5781,11.5912
2015-01-28,12.0,12.54,14.095,11.579,11.571,11.587
2015-01-29,12.495,12.7625,14.25,11.5543,11.5473,11.5612
2015-01-30,12.3775,12.9125,14.44,11.6476,11.6182,11.677
2015-02-02,12.685,12.985,14.455,11.4989,11.4864,11.5114
2015-02-03,11.895,12.335,14.325,11.3805,11.3692,11.3918
2015-02-04,11.9125,12.4025,14.19,11.4766,11.4581,11.495
2015-02-05,12.3075,12.575,14.195,11.2708,11.2631,11.2784
2015-02-06,12.225,12.6525,14.205,11.5039,11.4905,11.5174
2015-02-09,13.1925,13.1025,14.35,11.5839,11.57,11.5977
2015-02-10,13.42,13.475,14.475,11.6818,11.6765,11.6872
2015-02-11,14.63,14.17,15.0725,11.8244,11.8094,11.8395
2015-02-12,14.325,14.0525,14.9275,11.7143,11.702,11.7265
2015-02-13,13.585,13.925,14.765,11.666,11.6547,11.6773
2015-02-16,13.9025,13.94,14.75,11.6481,11.6249,11.6714
2015-02-17,13.47,13.5575,14.69,11.6749,11.6688,11.6811
2015-02-18,13.3525,13.475,14.615,11.6003,11.5852,11.6154
2015-02-19,13.31,13.0025,14.4225,11.6765,11.6716,11.6813
2015-02-20,13.0475,13.095,14.435,11.6426,11.6097,11.6755
2015-02-23,13.4325,13.1325,14.4275,11.635,11.6217,11.6482
2015-02-24,12.9,12.875,14.215,11.4783,11.4644,11.4922
2015-02-25,11.7925,12.345,13.6725,11.4512,11.4443,11.458
2015-02-26,11.915,12.18,13.645,11.5355,11.5201,11.5509
2015-02-27,12.5975,12.7275,14.2275,11.6585,11.6355,11.6814
2015-03-02,13.2875,13.2175,14.375,11.7729,11.7646,11.7812
2015-03-03,13.2725,13.3025,14.375,11.7572,11.7449,11.7696
2015-03-04,14.08,13.8075,14.695,11.8112,11.7725,11.85
2015-03-05,14.015,13.9025,14.7475,11.8424,11.8333,11.8515
2015-03-06,15.04,15.0975,15.2175,12.0438,12.0212,12.0665
2015-03-09,15.3175,15.1125,15.2025,12.0897,12.0852,12.0942
2015-03-10,16.0475,15.8375,16.195,12.3663,12.355,12.3776
2015-03-11,16.0125,15.94,16.2775,12.2791,12.2615,12.2968
2015-03-12,15.9075,15.845,16.235,12.2984,12.2914,12.3054
2015-03-13,16.7025,16.1625,16.41,12.4792,12.4689,12.4895
2015-03-16,17.0025,16.645,17.035,12.3971,12.389,12.4052
2015-03-17,16.5575,16.315,17.01,12.3542,12.3481,12.3603
2015-03-18,15.95,16.185,16.835,12.0626,12.0405,12.0848
2015-03-19,15.7775,15.9425,16.855,12.3112,12.3002,12.3222
2015-03-20,15.07,15.4725,16.53,12.0189,11.9976,12.0403
2015-03-23,15.0125,15.315,16.3475,11.9031,11.8983,11.9078
2015-03-24,14.905,15.23,16.32,11.7998,11.7921,11.8075
2015-03-25,15.1125,15.2225,16.275,11.8523,11.8449,11.8598
2015-03-26,14.995,15.0575,16.2275,11.9977,11.9932,12.0021
2015-03-27,15.0975,15.2275,16.2475,12.0438,12.0242,12.0633
2015-03-30,15.29,15.36,16.395,12.1512,12.1465,12.156
2015-03-31,15.3825,15.525,16.5375,12.1321,12.1221,12.142
2015-04-01,15.4025,15.41,16.5275,11.9878,11.9639,12.0116
2015-04-02,15.1375,15.3275,16.4,11.9427,11.9154,11.97
2015-04-03,14.675,15.065,16.2525,11.7997,11.7776,11.8218
2015-04-06,14.91,15.14,16.27,11.8006,11.7812,11.8199
2015-04-07,14.7975,15.0075,16.1125,11.8871,11.8791,11.895
2015-04-08,14.615,14.93,16.075,11.8158,11.787,11.8446
2015-04-09,14.6725,15.0125,16.0975,11.9408,11.9337,11.9479
2015-04-10,14.95,15.1375,16.1975,11.9962,11.9683,12.024
2015-04-13,15.705,15.675,16.41,12.1416,12.127,12.1562
2015-04-14,15.5975,15.625,16.4475,12.0123,12.0004,12.0242
2015-04-15,15.825,15.84,16.53,12.0636,12.0497,12.0774
2015-04-16,15.6525,15.855,16.455,11.9651,11.9395,11.9908
2015-04-17,15.6925,15.7275,16.45,12.0675,12.0365,12.0985
2015-04-20,15.6725,15.8075,16.415,12.1431,12.1326,12.1535
2015-04-21,15.5525,15.945,16.4575,12.1216,12.1136,12.1297
2015-04-22,15.7075,16.04,16.555,12.2205,12.2129,12.228
2015-04-23,16.06,15.9725,16.5625,12.148,12.1393,12.1567
2015-04-24,15.8575,16.085,16.595,12.1222,12.0968,12.1477
2015-04-27,16.0275,16.0125,16.505,12.005,11.9935,12.0165
2015-04-28,15.65,15.925,16.4325,11.8648,11.857,11.8726
2015-04-29,15.335,15.655,16.2175,11.7866,11.7777,11.7955
2015-04-30,14.995,15.6975,16.275,11.9107,11.8953,11.9262
2015-05-01,15.105,15.77,16.3725,12.0658,12.0152,12.1163
2015-05-04,15.365,15.8375,16.305,12.0593,12.0468,12.0718
2015-05-05,15.5575,15.9475,16.415,11.9801,11.9686,11.9916
2015-05-06,15.6625,15.9825,16.3975,12.0161,12.0097,12.0225
2015-05-07,16.065,16.225,16.48,12.0379,12.0154,12.0605
2015-05-08,15.4925,15.875,16.28,11.9183,11.8918,11.9448
2015-05-11,15.3525,15.7275,16.2425,12.0816,12.0774,12.0858
2015-05-12,15.315,15.7675,16.23,12.0661,12.0559,12.0764
2015-05-13,14.39,15.0075,15.865,11.8846,11.8695,11.8997
2015-05-14,13.505,14.44,15.4525,11.7867,11.7744,11.7989
2015-05-15,12.97,13.8975,15.1175,11.7974,11.75,11.8448
2015-05-18,13.8775,13.9375,15.03,11.8793,11.859,11.8996
2015-05-19,14.16,14.0975,15.08,11.9086,11.8935,11.9237
2015-05-20,14.3325,14.2375,15.2075,11.8352,11.8269,11.8434
2015-05-21,13.905,14.0175,15.1475,11.8246,11.802,11.8473
2015-05-22,13.645,13.93,15.03,11.8919,11.87,11.9139
2015-05-25,13.88,13.9675,15.095,11.9375,11.9143,11.9606
2015-05-26,14.2175,14.2875,15.265,12.0838,12.0736,12.094
2015-05-27,14.29,14.595,15.3775,12.0263,12.0187,12.0339
2015-05-28,15.0025,14.8475,15.51,12.1367,12.125,12.1483
2015-05-29,14.6825,14.6425,15.4,12.1525,12.1299,12.175
2015-06-01,15.1775,14.87,15.475,12.2635,12.24,12.287
2015-06-02,15.2725,14.8275,15.46,12.1968,12.1819,12.2117
2015-06-03,15.1525,14.8,15.5175,12.3104,12.2988,12.3219
2015-06-04,15.2275,15.03,15.7075,12.3815,12.3688,12.3943
2015-06-05,15.4275,15.445,15.935,12.5792,12.5418,12.6166
2015-06-08,15.5625,15.395,15.885,12.4753,12.4706,12.48
2015-06-09,15.08,15.1125,15.67,12.4295,12.4201,12.4388
2015-06-10,14.99,14.9825,15.5875,12.3116,12.3069,12.3163
2015-06-11,14.8725,14.9175,15.605,12.3577,12.3393,12.3762
2015-06-12,14.6975,14.915,15.56,12.3793,12.3596,12.399
2015-06-15,15.2025,15.0275,15.6375,12.4028,12.3965,12.409
2015-06-16,15.2275,15.0375,15.635,12.3683,12.3563,12.3804
2015-06-17,14.84,14.8775,15.5725,12.2646,12.257,12.2722
2015-06-18,13.445,14.225,15.1825,12.2469,12.2379,12.2559
2015-06-19,13.4625,14.2025,15.205,12.1636,12.1421,12.185
2015-06-22,13.3625,13.9675,15.0475,12.0992,12.0931,12.1054
2015-06-23,13.27,13.885,15.0175,12.1691,12.1575,12.1808
2015-06-24,12.99,13.7625,14.965,12.1534,12.1415,12.1653
2015-06-25,12.8725,13.5575,14.9425,12.1102,12.0904,12.13
2015-06-26,12.9425,13.6775,14.985,12.2014,12.155,12.2479
2015-06-29,13.94,14.0375,15.1625,12.2431,12.2248,12.2614
2015-06-30,13.83,14.0275,15.15,12.1688,12.1629,12.1747
2015-07-01,13.7675,14.0175,15.0925,12.2513,12.2407,12.2619
2015-07-02,13.3075,13.88,15.035,12.2492,12.2393,12.2591
2015-07-03,13.27,13.89,15.0475,12.3166,12.2572,12.376
2015-07-06,13.5575,14.0475,15.0375,12.3909,12.3817,12.4
2015-07-07,13.8975,14.3425,15.2575,12.453,12.4369,12.469
2015-07-08,14.105,14.32,15.3075,12.5749,12.5686,12.5811
2015-07-09,13.78,14.1775,15.29,12.5108,12.4965,12.525
2015-07-10,13.3425,13.7625,14.9525,12.4503,12.4265,12.474
2015-07-13,13.1525,13.545,14.87,12.4499,12.4367,12.463
2015-07-14,12.4025,13.0275,14.5875,12.3234,12.3162,12.3307
2015-07-15,12.165,12.8475,14.4725,12.4185,12.4107,12.4263
2015-07-16,11.755,12.5325,14.265,12.3899,12.3823,12.3975
2015-07-17,11.345,12.29,14.1225,12.36,12.3388,12.3812
2015-07-20,11.5425,12.3325,14.1175,12.4361,12.4281,12.444
2015-07-21,11.5175,12.245,14.0925,12.3273,12.3192,12.3353
