Dates,GBPUSDV1M,GBPUSDV3M,GBPUSDV1Y,GBPUSDPX_LAST,GBPUSDPX_BID,GBPUSDPX_ASK
2012-03-16 00:00:00,7.7225,8.4125,9.7525,1.5844,1.5839,1.585
2012-03-19 00:00:00,7.8975,8.4225,9.71,1.5894,1.5892,1.5895
2012-03-20 00:00:00,7.855,8.385,9.6875,1.5863,1.5861,1.5866
2012-03-21 00:00:00,7.8225,8.405,9.7025,1.5873,1.5871,1.5874
2012-03-22 00:00:00,7.76,8.4275,9.67,1.5821,1.5819,1.5822
2012-03-23 00:00:00,7.625,8.235,9.5725,1.5869,1.5867,1.5871
2012-03-26 00:00:00,7.77,8.255,9.555,1.5971,1.5969,1.5972
2012-03-27 00:00:00,7.79,8.285,9.535,1.5951,1.595,1.5953
2012-03-28 00:00:00,7.685,8.175,9.43,1.5889,1.5887,1.589
2012-03-29 00:00:00,7.695,8.315,9.57,1.5958,1.5957,1.5959
2012-03-30 00:00:00,7.62,8.275,9.485,1.6008,1.6006,1.601
2012-04-02 00:00:00,7.6,8.21,9.4125,1.6024,1.6023,1.6026
2012-04-03 00:00:00,7.555,8.16,9.4275,1.5913,1.5911,1.5915
2012-04-04 00:00:00,7.54,8.2325,9.5575,1.589,1.5889,1.5891
2012-04-05 00:00:00,7.635,8.2275,9.5725,1.5828,1.5825,1.583
2012-04-06 00:00:00,7.47,8.085,9.49,1.5871,1.5861,1.5882
2012-04-09 00:00:00,7.69,8.1675,9.525,1.5892,1.589,1.5894
2012-04-10 00:00:00,7.605,8.285,9.5925,1.5862,1.5861,1.5864
2012-04-11 00:00:00,7.495,8.245,9.6275,1.5907,1.5905,1.5908
2012-04-12 00:00:00,7.155,8.0825,9.52,1.596,1.5958,1.5962
2012-04-13 00:00:00,7.175,8.02,9.465,1.5847,1.5844,1.585
2012-04-16 00:00:00,7.4025,8.0475,9.5,1.59,1.5898,1.5902
2012-04-17 00:00:00,7.2375,7.9325,9.4625,1.5924,1.5923,1.5925
2012-04-18 00:00:00,7.165,7.8475,9.44,1.6023,1.6021,1.6024
2012-04-19 00:00:00,7.0425,7.8025,9.415,1.6052,1.6051,1.6054
2012-04-20 00:00:00,6.915,7.715,9.34,1.6122,1.6121,1.6124
2012-04-23 00:00:00,7.095,7.755,9.35,1.6132,1.6131,1.6133
2012-04-24 00:00:00,7.1,7.6825,9.31,1.6144,1.6143,1.6146
2012-04-25 00:00:00,6.9375,7.57,9.295,1.6163,1.6162,1.6164
2012-04-26 00:00:00,6.585,7.53,9.2,1.6186,1.6184,1.6187
2012-04-27 00:00:00,6.51,7.2875,9.095,1.6265,1.6263,1.6267
2012-04-30 00:00:00,6.65,7.33,9.095,1.6234,1.6233,1.6235
2012-05-01 00:00:00,6.705,7.4,9.26,1.6221,1.622,1.6222
2012-05-02 00:00:00,6.8,7.5625,9.3,1.62,1.6199,1.6201
2012-05-03 00:00:00,6.64,7.495,9.205,1.6178,1.6177,1.6178
2012-05-04 00:00:00,6.65,7.445,9.195,1.6151,1.6149,1.6153
2012-05-07 00:00:00,6.915,7.51,9.175,1.619,1.619,1.6191
2012-05-08 00:00:00,7.08,7.8175,9.3675,1.6158,1.6157,1.6159
2012-05-09 00:00:00,7.425,8.1125,9.51,1.6128,1.6128,1.6129
2012-05-10 00:00:00,7.0075,7.8925,9.325,1.6146,1.6145,1.6147
2012-05-11 00:00:00,7.0125,7.9225,9.455,1.6069,1.6068,1.6071
2012-05-14 00:00:00,7.705,8.53,9.725,1.6092,1.6091,1.6093
2012-05-15 00:00:00,7.81,8.565,9.865,1.5993,1.5993,1.5994
2012-05-16 00:00:00,8.455,9.0975,10.2725,1.591,1.5909,1.5911
2012-05-17 00:00:00,8.57,9.4,10.43,1.5797,1.5796,1.5797
2012-05-18 00:00:00,8.96,9.595,10.62,1.5817,1.5816,1.5818
2012-05-21 00:00:00,8.7125,9.3075,10.475,1.5835,1.5835,1.5836
2012-05-22 00:00:00,8.25,8.875,10.175,1.5762,1.5761,1.5762
2012-05-23 00:00:00,9.025,9.565,10.505,1.5692,1.5691,1.5693
2012-05-24 00:00:00,8.75,9.38,10.395,1.5671,1.567,1.5671
2012-05-25 00:00:00,8.525,9.12,10.335,1.5666,1.5665,1.5668
2012-05-28 00:00:00,8.415,8.96,10.28,1.5682,1.5681,1.5684
2012-05-29 00:00:00,8.05,8.68,10.205,1.5641,1.5639,1.5642
2012-05-30 00:00:00,8.625,9.215,10.525,1.5478,1.5477,1.5479
2012-05-31 00:00:00,9.135,9.63,10.79,1.5405,1.5404,1.5405
2012-06-01 00:00:00,9.705,10.09,11.015,1.5363,1.5362,1.5364
2012-06-04 00:00:00,9.88,10.1975,11.06,1.5384,1.5383,1.5384
2012-06-05 00:00:00,10.01,10.16,11.125,1.5383,1.5382,1.5384
2012-06-06 00:00:00,9.61,9.905,10.95,1.5497,1.5496,1.5497
2012-06-07 00:00:00,8.875,9.41,10.515,1.5528,1.5527,1.5529
2012-06-08 00:00:00,9.175,9.63,10.75,1.5474,1.5473,1.5475
2012-06-11 00:00:00,9.26,9.605,10.76,1.5486,1.5485,1.5486
2012-06-12 00:00:00,9.455,9.725,10.915,1.557,1.5569,1.5571
2012-06-13 00:00:00,9.17,9.42,10.695,1.5505,1.5505,1.5506
2012-06-14 00:00:00,9.015,9.435,10.775,1.5563,1.5562,1.5563
2012-06-15 00:00:00,8.795,9.22,10.655,1.5715,1.5714,1.5715
2012-06-18 00:00:00,8.645,9.235,10.77,1.5666,1.5666,1.5667
2012-06-19 00:00:00,8.345,8.845,10.42,1.5725,1.5724,1.5727
2012-06-20 00:00:00,7.99,8.56,10.24,1.5718,1.5717,1.5718
2012-06-21 00:00:00,7.99,8.715,10.315,1.5592,1.5591,1.5593
2012-06-22 00:00:00,8.02,8.7225,10.4225,1.5588,1.5585,1.559
2012-06-25 00:00:00,8.12,8.765,10.445,1.5574,1.5573,1.5576
2012-06-26 00:00:00,8.025,8.585,10.3375,1.5642,1.5641,1.5644
2012-06-27 00:00:00,7.94,8.515,10.27,1.5568,1.5567,1.5568
2012-06-28 00:00:00,8.035,8.9,10.46,1.5519,1.5518,1.552
2012-06-29 00:00:00,7.635,8.195,9.95,1.5707,1.5706,1.5709
2012-07-02 00:00:00,7.805,8.245,9.935,1.5691,1.5691,1.5692
2012-07-03 00:00:00,7.62,8.1075,9.815,1.5689,1.5688,1.5689
2012-07-04 00:00:00,7.78,8.2775,9.89,1.5589,1.5587,1.5591
2012-07-05 00:00:00,7.775,8.365,10.065,1.5525,1.5524,1.5527
2012-07-06 00:00:00,7.935,8.485,10.1,1.5495,1.5493,1.5498
2012-07-09 00:00:00,7.89,8.3775,10.06,1.5527,1.5526,1.5528
2012-07-10 00:00:00,7.395,8.1425,9.89,1.552,1.5519,1.552
2012-07-11 00:00:00,7.34,8.085,9.87,1.5501,1.5501,1.5502
2012-07-12 00:00:00,7.445,8.26,10.03,1.5428,1.5426,1.543
2012-07-13 00:00:00,7.125,7.8675,9.86,1.5575,1.5573,1.5578
2012-07-16 00:00:00,6.83,7.69,9.795,1.5637,1.5636,1.5637
2012-07-17 00:00:00,7.065,7.795,9.85,1.5654,1.5653,1.5654
2012-07-18 00:00:00,6.7875,7.525,9.625,1.5653,1.5652,1.5654
2012-07-19 00:00:00,6.715,7.42,9.4825,1.5725,1.5724,1.5725
2012-07-20 00:00:00,6.65,7.36,9.44,1.5623,1.5621,1.5625
2012-07-23 00:00:00,7.32,7.8275,9.76,1.5507,1.5506,1.5508
2012-07-24 00:00:00,7.5,8.055,9.92,1.5506,1.5505,1.5506
2012-07-25 00:00:00,8.16,8.675,10.22,1.5498,1.5497,1.5498
2012-07-26 00:00:00,7.68,8.275,9.875,1.5687,1.5686,1.5688
2012-07-27 00:00:00,7.56,8.12,9.795,1.5748,1.5745,1.575
2012-07-30 00:00:00,7.83,8.255,9.785,1.571,1.5709,1.5711
2012-07-31 00:00:00,7.865,8.245,9.85,1.5678,1.5677,1.5679
2012-08-01 00:00:00,7.92,8.3075,9.81,1.5536,1.5536,1.5537
2012-08-02 00:00:00,7.38,8.065,9.665,1.5515,1.5514,1.5515
2012-08-03 00:00:00,6.84,7.68,9.39,1.564,1.5638,1.5642
2012-08-06 00:00:00,6.965,7.6425,9.31,1.5603,1.5602,1.5604
2012-08-07 00:00:00,6.9,7.605,9.315,1.5621,1.562,1.5622
2012-08-08 00:00:00,6.885,7.675,9.315,1.5656,1.5655,1.5657
2012-08-09 00:00:00,6.925,7.685,9.25,1.5638,1.5637,1.5639
2012-08-10 00:00:00,6.85,7.57,9.255,1.569,1.569,1.5691
2012-08-13 00:00:00,6.975,7.56,9.235,1.5684,1.5683,1.5685
2012-08-14 00:00:00,6.94,7.61,9.28,1.5677,1.5676,1.5678
2012-08-15 00:00:00,6.95,7.665,9.315,1.5683,1.5682,1.5683
2012-08-16 00:00:00,6.89,7.6775,9.285,1.5733,1.5733,1.5734
2012-08-17 00:00:00,6.765,7.495,9.235,1.5697,1.5695,1.5699
2012-08-20 00:00:00,6.815,7.465,9.185,1.5712,1.5711,1.5712
2012-08-21 00:00:00,6.75,7.3725,8.945,1.5787,1.5785,1.5789
2012-08-22 00:00:00,6.705,7.295,8.935,1.5881,1.588,1.5882
2012-08-23 00:00:00,6.51,7.1475,8.855,1.5861,1.586,1.5861
2012-08-24 00:00:00,6.575,7.215,8.87,1.581,1.5809,1.5812
2012-08-27 00:00:00,6.835,7.325,8.85,1.5794,1.5793,1.5795
2012-08-28 00:00:00,6.93,7.43,8.99,1.5819,1.5818,1.582
2012-08-29 00:00:00,7.1,7.515,9.045,1.5833,1.5832,1.5834
2012-08-30 00:00:00,7.07,7.6775,9.11,1.5785,1.5785,1.5786
2012-08-31 00:00:00,6.955,7.605,9.06,1.5866,1.5866,1.5867
2012-09-03 00:00:00,7.09,7.58,9.06,1.5886,1.5885,1.5888
2012-09-04 00:00:00,7.12,7.4325,8.98,1.587,1.587,1.5871
2012-09-05 00:00:00,7.07,7.415,8.965,1.5902,1.5902,1.5903
2012-09-06 00:00:00,6.625,7.17,8.715,1.5932,1.5932,1.5933
2012-09-07 00:00:00,6.0,6.695,8.455,1.601,1.6009,1.6012
2012-09-10 00:00:00,6.03,6.63,8.44,1.599,1.5989,1.5991
2012-09-11 00:00:00,6.0,6.51,8.145,1.607,1.6069,1.6071
2012-09-12 00:00:00,5.995,6.355,7.87,1.6107,1.6106,1.6108
2012-09-13 00:00:00,6.035,6.4,7.72,1.6155,1.6154,1.6156
2012-09-14 00:00:00,6.12,6.59,7.555,1.6217,1.6215,1.6218
2012-09-17 00:00:00,6.29,6.425,7.48,1.6251,1.625,1.6251
2012-09-18 00:00:00,6.185,6.315,7.345,1.6244,1.6243,1.6245
2012-09-19 00:00:00,5.89,6.1375,7.195,1.6222,1.6221,1.6223
2012-09-20 00:00:00,5.965,6.3275,7.3,1.6215,1.6214,1.6215
2012-09-21 00:00:00,5.97,6.2975,7.245,1.623,1.6228,1.6231
2012-09-24 00:00:00,6.27,6.51,7.285,1.6219,1.6218,1.6219
2012-09-25 00:00:00,6.155,6.3425,7.205,1.6188,1.6187,1.6188
2012-09-26 00:00:00,6.35,6.495,7.41,1.6165,1.6165,1.6166
2012-09-27 00:00:00,6.27,6.4,7.31,1.6235,1.6234,1.6237
2012-09-28 00:00:00,6.3225,6.5125,7.395,1.6167,1.6166,1.6168
2012-10-01 00:00:00,6.315,6.4425,7.35,1.613,1.613,1.6131
2012-10-02 00:00:00,6.305,6.4,7.34,1.6134,1.6133,1.6134
2012-10-03 00:00:00,6.37,6.445,7.425,1.6076,1.6075,1.6076
2012-10-04 00:00:00,6.3,6.375,7.485,1.6191,1.619,1.6192
2012-10-05 00:00:00,6.14,6.2825,7.375,1.6136,1.6134,1.6137
2012-10-08 00:00:00,6.6,6.505,7.5,1.6027,1.6026,1.6027
2012-10-09 00:00:00,6.44,6.45,7.515,1.6003,1.6002,1.6004
2012-10-10 00:00:00,6.1925,6.2925,7.365,1.6006,1.6005,1.6007
2012-10-11 00:00:00,5.95,6.245,7.32,1.6045,1.6045,1.6046
2012-10-12 00:00:00,5.815,6.125,7.27,1.6072,1.607,1.6074
2012-10-15 00:00:00,5.7375,5.94,7.185,1.6071,1.607,1.6072
2012-10-16 00:00:00,5.675,5.875,7.16,1.6111,1.611,1.6111
2012-10-17 00:00:00,5.745,5.9275,7.155,1.6149,1.6148,1.6149
2012-10-18 00:00:00,5.765,5.9775,7.175,1.6044,1.6044,1.6045
2012-10-19 00:00:00,5.79,6.0125,7.22,1.6004,1.6002,1.6006
2012-10-22 00:00:00,5.895,6.0475,7.2,1.6016,1.6015,1.6016
2012-10-23 00:00:00,6.12,6.2925,7.425,1.5953,1.5952,1.5953
2012-10-24 00:00:00,6.085,6.3,7.38,1.6038,1.6037,1.6039
2012-10-25 00:00:00,6.03,6.235,7.34,1.6118,1.6117,1.6119
2012-10-26 00:00:00,6.085,6.2225,7.335,1.6105,1.6103,1.6107
2012-10-29 00:00:00,6.145,6.275,7.315,1.6033,1.6032,1.6034
2012-10-30 00:00:00,6.02,6.185,7.25,1.6073,1.6072,1.6074
2012-10-31 00:00:00,5.935,6.16,7.215,1.6129,1.6129,1.613
2012-11-01 00:00:00,5.75,6.095,7.165,1.613,1.613,1.6131
2012-11-02 00:00:00,5.57,6.03,7.165,1.6021,1.602,1.6021
2012-11-05 00:00:00,5.93,6.175,7.29,1.5979,1.5979,1.598
2012-11-06 00:00:00,5.935,6.155,7.325,1.5997,1.5996,1.5997
2012-11-07 00:00:00,5.88,6.1375,7.275,1.5985,1.5984,1.5986
2012-11-08 00:00:00,5.8,6.08,7.255,1.5984,1.5983,1.5984
2012-11-09 00:00:00,5.805,6.145,7.33,1.5896,1.5894,1.5899
2012-11-12 00:00:00,5.915,6.1175,7.345,1.5877,1.5876,1.5879
2012-11-13 00:00:00,5.685,5.9975,7.3,1.5871,1.587,1.5873
2012-11-14 00:00:00,5.475,5.9,7.22,1.5841,1.584,1.5841
2012-11-15 00:00:00,5.41,5.8325,7.24,1.5867,1.5866,1.5868
2012-11-16 00:00:00,5.425,5.88,7.285,1.5883,1.5882,1.5884
2012-11-19 00:00:00,5.385,5.7425,7.2,1.5909,1.5908,1.591
2012-11-20 00:00:00,5.27,5.65,7.11,1.5927,1.5926,1.5927
2012-11-21 00:00:00,5.245,5.635,7.11,1.5952,1.5951,1.5953
2012-11-22 00:00:00,5.28,5.655,7.21,1.5937,1.5936,1.5938
2012-11-23 00:00:00,5.4,5.635,7.23,1.6028,1.6026,1.603
2012-11-26 00:00:00,5.09,5.64,7.16,1.6027,1.6026,1.6027
2012-11-27 00:00:00,4.97,5.44,7.035,1.6022,1.6021,1.6022
2012-11-28 00:00:00,4.92,5.475,7.055,1.6014,1.6013,1.6015
2012-11-29 00:00:00,4.765,5.48,7.015,1.6041,1.604,1.6042
2012-11-30 00:00:00,4.86,5.51,7.03,1.6013,1.6011,1.6014
2012-12-03 00:00:00,5.0175,5.5225,7.01,1.6091,1.6091,1.6092
2012-12-04 00:00:00,4.875,5.39,7.02,1.6101,1.6101,1.6102
2012-12-05 00:00:00,4.755,5.465,6.995,1.6097,1.6096,1.6098
2012-12-06 00:00:00,4.67,5.39,6.965,1.6051,1.6049,1.6053
2012-12-07 00:00:00,4.63,5.38,6.97,1.6039,1.6037,1.604
2012-12-10 00:00:00,4.7025,5.4375,6.98,1.6075,1.6074,1.6076
2012-12-11 00:00:00,4.63,5.4,6.995,1.6115,1.6114,1.6115
2012-12-12 00:00:00,4.6425,5.38,7.0,1.6149,1.6148,1.615
2012-12-13 00:00:00,4.5425,5.34,6.945,1.6112,1.6112,1.6113
2012-12-14 00:00:00,4.5175,5.32,6.905,1.6174,1.6172,1.6176
2012-12-17 00:00:00,4.5725,5.3125,6.895,1.6204,1.6203,1.6205
2012-12-18 00:00:00,4.66,5.33,6.88,1.6252,1.6251,1.6253
2012-12-19 00:00:00,4.6125,5.42,6.92,1.6247,1.6246,1.6248
2012-12-20 00:00:00,4.8025,5.69,7.005,1.6279,1.6277,1.6281
2012-12-21 00:00:00,5.2125,5.9725,7.25,1.6172,1.617,1.6174
2012-12-24 00:00:00,5.5275,6.075,7.3,1.6123,1.6121,1.6126
2012-12-25 00:00:00,5.525,6.0675,7.29,1.6125,1.6123,1.6128
2012-12-26 00:00:00,5.5425,6.16,7.39,1.6138,1.6136,1.614
2012-12-27 00:00:00,5.8175,6.3125,7.525,1.61,1.6098,1.6101
2012-12-28 00:00:00,6.025,6.3975,7.64,1.6153,1.6151,1.6155
2012-12-31 00:00:00,6.12,6.435,7.595,1.6255,1.6253,1.6256
2013-01-01 00:00:00,6.165,6.41,7.56,1.6249,1.6247,1.6251
2013-01-02 00:00:00,5.895,6.2,7.425,1.6255,1.6254,1.6256
2013-01-03 00:00:00,5.71,6.1025,7.24,1.6107,1.6106,1.6108
2013-01-04 00:00:00,5.775,6.1525,7.22,1.6069,1.6067,1.6071
2013-01-07 00:00:00,5.74,6.0725,7.2,1.6116,1.6115,1.6116
2013-01-08 00:00:00,5.59,5.875,7.08,1.6056,1.6054,1.6057
2013-01-09 00:00:00,5.6,5.96,7.17,1.6023,1.6022,1.6023
2013-01-10 00:00:00,5.5,6.02,7.24,1.6168,1.6167,1.6169
2013-01-11 00:00:00,5.625,6.055,7.275,1.6132,1.613,1.6134
2013-01-14 00:00:00,5.925,6.08,7.28,1.6078,1.6076,1.608
2013-01-15 00:00:00,5.99,6.19,7.3625,1.6065,1.6064,1.6065
2013-01-16 00:00:00,6.32,6.5475,7.51,1.6007,1.6006,1.6008
2013-01-17 00:00:00,6.535,6.87,7.635,1.5993,1.5992,1.5994
2013-01-18 00:00:00,7.0325,7.2925,8.035,1.587,1.5869,1.5871
2013-01-21 00:00:00,7.135,7.3275,8.0,1.583,1.5828,1.5833
2013-01-22 00:00:00,7.0175,7.1625,8.005,1.5839,1.5838,1.5841
2013-01-23 00:00:00,6.835,7.0175,7.88,1.5845,1.5845,1.5846
2013-01-24 00:00:00,6.705,6.8975,7.76,1.5791,1.579,1.5791
2013-01-25 00:00:00,6.51,6.7375,7.7,1.5799,1.5795,1.5803
2013-01-28 00:00:00,6.88,7.085,7.985,1.5695,1.5694,1.5696
2013-01-29 00:00:00,6.665,7.015,7.9,1.5763,1.5762,1.5764
2013-01-30 00:00:00,6.62,6.9125,7.925,1.5801,1.58,1.5801
2013-01-31 00:00:00,6.535,6.8325,7.835,1.5857,1.5856,1.5858
2013-02-01 00:00:00,7.005,7.05,7.895,1.5693,1.5692,1.5695
2013-02-04 00:00:00,7.135,7.2575,8.08,1.576,1.5759,1.5761
2013-02-05 00:00:00,7.435,7.4925,8.345,1.5659,1.5658,1.5659
2013-02-06 00:00:00,7.68,7.7775,8.43,1.5662,1.5661,1.5663
2013-02-07 00:00:00,7.085,7.335,8.165,1.5716,1.5715,1.5717
2013-02-08 00:00:00,6.75,6.985,8.035,1.5801,1.5799,1.5803
2013-02-11 00:00:00,7.085,7.26,8.29,1.5659,1.5658,1.566
2013-02-12 00:00:00,7.75,7.8,8.62,1.5663,1.5662,1.5664
2013-02-13 00:00:00,7.865,7.865,8.725,1.5542,1.5541,1.5543
2013-02-14 00:00:00,8.245,8.195,8.82,1.5494,1.5494,1.5495
2013-02-15 00:00:00,7.92,8.25,8.96,1.5518,1.5516,1.552
2013-02-18 00:00:00,8.07,8.385,9.08,1.5465,1.5463,1.5467
2013-02-19 00:00:00,7.76,8.035,8.94,1.5425,1.5424,1.5426
2013-02-20 00:00:00,8.515,8.565,9.31,1.5234,1.5233,1.5235
2013-02-21 00:00:00,8.85,8.93,9.405,1.5254,1.5254,1.5255
2013-02-22 00:00:00,8.61,8.665,9.235,1.5163,1.5161,1.5164
2013-02-25 00:00:00,9.12,9.09,9.43,1.5163,1.5162,1.5164
2013-02-26 00:00:00,9.255,9.2575,9.64,1.5125,1.5124,1.5125
2013-02-27 00:00:00,8.98,8.85,9.395,1.5159,1.5158,1.516
2013-02-28 00:00:00,8.415,8.53,9.2,1.5163,1.5162,1.5164
2013-03-01 00:00:00,8.7225,8.7525,9.2025,1.5038,1.5037,1.504
2013-03-04 00:00:00,8.815,8.6725,8.9525,1.5115,1.5115,1.5116
2013-03-05 00:00:00,8.43,8.25,8.675,1.5127,1.5126,1.5127
2013-03-06 00:00:00,8.265,8.1675,8.6675,1.5018,1.5017,1.5019
2013-03-07 00:00:00,8.1425,8.25,8.635,1.5014,1.5013,1.5015
2013-03-08 00:00:00,8.3,8.3625,8.78,1.4925,1.4923,1.4927
2013-03-11 00:00:00,8.495,8.415,8.805,1.4915,1.4914,1.4916
2013-03-12 00:00:00,8.475,8.44,8.815,1.4903,1.4902,1.4904
2013-03-13 00:00:00,8.435,8.305,8.775,1.4923,1.4922,1.4924
2013-03-14 00:00:00,8.36,8.275,8.655,1.5083,1.5082,1.5083
2013-03-15 00:00:00,8.35,8.1425,8.435,1.5114,1.5112,1.5116
2013-03-18 00:00:00,8.655,8.3,8.465,1.5107,1.5106,1.5107
2013-03-19 00:00:00,8.815,8.395,8.515,1.5099,1.5099,1.51
2013-03-20 00:00:00,8.065,7.92,8.275,1.51,1.51,1.5101
2013-03-21 00:00:00,7.54,7.7025,7.9675,1.5173,1.5172,1.5173
2013-03-22 00:00:00,7.325,7.3625,7.8225,1.523,1.5228,1.5232
2013-03-25 00:00:00,7.23,7.21,7.43,1.5175,1.5173,1.5176
2013-03-26 00:00:00,7.22,7.2825,7.5375,1.5159,1.5159,1.516
2013-03-27 00:00:00,7.045,7.21,7.54,1.513,1.5129,1.5131
2013-03-28 00:00:00,6.9,7.09,7.4725,1.5193,1.5192,1.5194
2013-03-29 00:00:00,6.885,7.085,7.4725,1.5198,1.5197,1.52
2013-04-01 00:00:00,7.085,7.1275,7.465,1.5229,1.5228,1.523
2013-04-02 00:00:00,7.28,7.22,7.54,1.5104,1.5103,1.5104
2013-04-03 00:00:00,7.0425,7.1025,7.4975,1.513,1.5129,1.5131
2013-04-04 00:00:00,7.015,7.165,7.5325,1.5235,1.5234,1.5236
2013-04-05 00:00:00,6.8675,6.96,7.3975,1.5336,1.5335,1.5337
2013-04-08 00:00:00,7.045,7.085,7.4025,1.5256,1.5255,1.5256
2013-04-09 00:00:00,7.085,7.0975,7.4725,1.5323,1.5322,1.5325
2013-04-10 00:00:00,6.9725,7.05,7.45,1.5333,1.5332,1.5333
2013-04-11 00:00:00,6.78,7.04,7.4325,1.5386,1.5385,1.5387
2013-04-12 00:00:00,6.6,6.9,7.365,1.5343,1.5341,1.5344
2013-04-15 00:00:00,6.995,7.13,7.6275,1.5285,1.5284,1.5286
2013-04-16 00:00:00,6.91,7.0575,7.6375,1.5362,1.5361,1.5363
2013-04-17 00:00:00,7.075,7.275,7.865,1.5238,1.5237,1.5239
2013-04-18 00:00:00,6.89,7.335,7.8925,1.5279,1.5278,1.5279
2013-04-19 00:00:00,6.665,7.135,7.8125,1.5231,1.523,1.5233
2013-04-22 00:00:00,7.05,7.34,7.9575,1.529,1.5289,1.5291
2013-04-23 00:00:00,7.0225,7.34,7.995,1.524,1.5239,1.5241
2013-04-24 00:00:00,6.94,7.3,7.965,1.5267,1.5266,1.5268
2013-04-25 00:00:00,6.555,6.985,7.725,1.5434,1.5433,1.5435
2013-04-26 00:00:00,6.435,6.84,7.7025,1.5473,1.5472,1.5475
2013-04-29 00:00:00,6.58,6.78,7.52,1.55,1.5499,1.5501
2013-04-30 00:00:00,6.615,6.83,7.53,1.5532,1.5531,1.5533
2013-05-01 00:00:00,6.525,6.795,7.45,1.5555,1.5554,1.5557
2013-05-02 00:00:00,6.42,6.805,7.4375,1.5535,1.5534,1.5536
2013-05-03 00:00:00,6.37,6.7,7.3325,1.5574,1.5573,1.5575
2013-05-06 00:00:00,6.465,6.79,7.3775,1.5539,1.5538,1.554
2013-05-07 00:00:00,6.585,6.9425,7.435,1.5484,1.5483,1.5485
2013-05-08 00:00:00,6.66,7.0075,7.455,1.5534,1.5533,1.5535
2013-05-09 00:00:00,6.73,7.075,7.485,1.5449,1.5448,1.545
2013-05-10 00:00:00,7.21,7.395,7.71,1.5358,1.5356,1.5359
2013-05-13 00:00:00,7.645,7.72,7.88,1.5299,1.5298,1.53
2013-05-14 00:00:00,7.68,7.76,7.87,1.5209,1.5208,1.521
2013-05-15 00:00:00,7.77,7.92,7.9625,1.5234,1.5233,1.5235
2013-05-16 00:00:00,7.39,7.725,7.8925,1.527,1.5269,1.5271
2013-05-17 00:00:00,7.825,7.99,8.175,1.5169,1.5168,1.517
2013-05-20 00:00:00,7.77,7.86,8.0725,1.5255,1.5255,1.5256
2013-05-21 00:00:00,7.955,8.0325,8.23,1.5154,1.5153,1.5155
2013-05-22 00:00:00,8.24,8.285,8.48,1.505,1.5049,1.505
2013-05-23 00:00:00,7.95,8.17,8.335,1.5107,1.5107,1.5108
2013-05-24 00:00:00,7.7775,8.115,8.295,1.5127,1.5126,1.5127
2013-05-27 00:00:00,7.925,8.12,8.245,1.5099,1.5098,1.5101
2013-05-28 00:00:00,7.8825,8.0075,8.2775,1.504,1.5038,1.5041
2013-05-29 00:00:00,7.9225,8.025,8.2925,1.5131,1.513,1.5131
2013-05-30 00:00:00,7.89,8.1225,8.225,1.5232,1.5231,1.5232
2013-05-31 00:00:00,7.97,8.13,8.33,1.5198,1.5197,1.5199
2013-06-03 00:00:00,8.17,8.17,8.355,1.5322,1.5321,1.5323
2013-06-04 00:00:00,8.105,8.0,8.225,1.5312,1.5312,1.5313
2013-06-05 00:00:00,7.945,7.865,8.1525,1.5406,1.5405,1.5406
2013-06-06 00:00:00,7.81,7.855,8.105,1.56,1.5599,1.5601
2013-06-07 00:00:00,7.51,7.675,7.98,1.5558,1.5556,1.5559
2013-06-10 00:00:00,7.545,7.67,8.015,1.5572,1.5572,1.5573
2013-06-11 00:00:00,7.81,7.875,8.03,1.5646,1.5645,1.5646
2013-06-12 00:00:00,7.825,7.795,8.0125,1.568,1.568,1.5681
2013-06-13 00:00:00,7.88,7.985,8.1625,1.572,1.5719,1.5721
2013-06-14 00:00:00,7.64,7.825,8.0875,1.5707,1.5706,1.5707
2013-06-17 00:00:00,7.66,7.725,7.9975,1.5721,1.5721,1.5722
2013-06-18 00:00:00,8.22,7.995,8.175,1.5642,1.5642,1.5643
2013-06-19 00:00:00,8.4175,8.3,8.3375,1.5484,1.5483,1.5484
2013-06-20 00:00:00,8.59,8.59,8.535,1.5509,1.5508,1.551
2013-06-21 00:00:00,8.725,8.7825,8.815,1.5419,1.5417,1.542
2013-06-24 00:00:00,9.12,9.0725,9.075,1.5434,1.5433,1.5434
2013-06-25 00:00:00,8.725,8.8,8.935,1.5422,1.5421,1.5423
2013-06-26 00:00:00,8.715,8.925,9.105,1.5314,1.5313,1.5314
2013-06-27 00:00:00,8.64,8.9425,9.13,1.5259,1.5259,1.526
2013-06-28 00:00:00,8.9,8.9575,9.17,1.5213,1.5212,1.5213
2013-07-01 00:00:00,9.39,9.09,9.1475,1.5217,1.5216,1.5217
2013-07-02 00:00:00,9.325,9.105,9.125,1.5156,1.5156,1.5157
2013-07-03 00:00:00,9.19,9.065,9.175,1.5283,1.5282,1.5285
2013-07-04 00:00:00,9.045,9.03,9.15,1.5072,1.5071,1.5073
2013-07-05 00:00:00,9.4,9.2175,9.3475,1.489,1.4889,1.489
2013-07-08 00:00:00,9.1725,9.0525,9.1825,1.495,1.4949,1.4951
2013-07-09 00:00:00,9.2925,9.1025,9.28,1.4867,1.4866,1.4867
2013-07-10 00:00:00,9.2625,9.0825,9.2375,1.5015,1.5014,1.5015
2013-07-11 00:00:00,9.48,9.265,9.1775,1.5184,1.5183,1.5184
